Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772018769509,1405,1492,1196,400,1484,1191,1100,1100,1800,400,400,1748,1000,1000,1000,1000,11.111111640930176,7.894736289978027,10.526315689086914,15.000000953674316,7.894736289978027,10.256410598754883,10.526315689086914,10.256410598754883,10.526315689086914,7.894736289978027,22.5,10.526315689086914,15.384615898132324,15.384615898132324,13.51351261138916,8.108107566833496,0,239769.35845947266,100437.40173339844,5620.9881591796875,33048657920,8589930496,6062219264,0
200,1772018769510,1405,1492,1196,400,1484,1191,1100,1100,1800,400,400,1748,1000,1000,1000,1000,11.111111640930176,7.894736289978027,10.526315689086914,15.000000953674316,7.894736289978027,10.256410598754883,10.526315689086914,10.256410598754883,10.526315689086914,7.894736289978027,22.5,10.526315689086914,15.384615898132324,15.384615898132324,13.51351261138916,8.108107566833496,0,239769.35845947266,100437.40173339844,5620.9881591796875,33048657920,8589930496,6062219264,0
200,1772018769710,1405,1492,1196,400,1484,1191,1100,1100,1800,400,400,1748,1000,1000,1000,1000,4.761904716491699,0,0,5,9.523809432983398,0,4.761904716491699,0,9.090909004211426,0,21.052631378173828,0,5,14.285715103149414,14.285715103149414,14.285715103149414,0,239770.74896240234,100437.56262207031,5621.014831542969,33048657920,8589930496,6075719680,0
199,1772018769910,1405,1492,1196,400,1484,1191,1100,1100,1800,400,400,1748,1000,1000,1000,1000,5,5.263157844543457,13.043478012084961,0,0,5.263157844543457,0,10,0,5,0,15.789472579956055,28.571430206298828,10,0,10,0,239772.15966796875,100437.73046875,5621.04541015625,33048657920,8589930496,5990174720,0
200,1772018770110,1405,1492,1196,400,1484,1191,1100,1100,1800,400,400,1748,1000,1000,1000,1000,5.263157844543457,5,0,0,0,0,9.090909004211426,0,5,0,4.761904716491699,0,15.789472579956055,26.3157901763916,19.047618865966797,14.285715103149414,0,239773.5438232422,100437.8882446289,5621.070739746094,33048657920,8589930496,6003519488,0
199,1772018770310,1405,1492,1196,400,1484,1191,1100,1100,1800,400,400,1748,1000,1000,1000,1000,14.285715103149414,26.3157901763916,15.000000953674316,14.285715103149414,33.333335876464844,33.333335876464844,10.526315689086914,30.000001907348633,26.3157901763916,26.3157901763916,10,15.000000953674316,35,61.904762268066406,15.000000953674316,31.57894515991211,0,239775.31024169922,100438.32287597656,5621.14208984375,33048657920,8589930496,6035451904,0
199,1772018770511,1405,1492,1196,400,1484,1191,1100,1100,1800,400,400,1748,1000,1000,1000,1000,5,5,15.789472579956055,0,5,10,10,10,10,5,5.263157844543457,5.263157844543457,15.000000953674316,5.555555820465088,26.3157901763916,28.571430206298828,0,239776.79321289063,100438.53137207031,5621.1998291015625,33048657920,8589930496,6038487040,0
199,1772018770711,1405,1492,1196,400,1484,1191,1100,1100,1800,400,400,1748,1000,1000,1000,1000,10,5,10,0,0,10.526315689086914,5.263157844543457,0,9.523809432983398,5,5,5,0,5,42.105262756347656,10.526315689086914,0,239778.19635009766,100438.69787597656,5621.2340087890625,33048657920,8589930496,6047641600,0
199,1772018770911,1405,1492,1196,400,1484,1191,1100,1100,1800,400,400,1748,1000,1000,1000,1000,5,5,5,10,0,4.761904716491699,0,0,10,0,9.523809432983398,5,9.523809432983398,10,42.85714340209961,5,0,239779.58416748047,100438.85638427734,5621.2633056640625,33048657920,8589930496,5998850048,0
200,1772018771111,1405,1492,1196,400,1484,1191,1100,1100,1800,400,400,1748,1000,1000,1000,1000,0,0,0,0,5,5,5,4.761904716491699,5.263157844543457,4.761904716491699,5,5.263157844543457,10.526315689086914,5.263157844543457,0,40,0,239780.95965576172,100439.00891113281,5621.296936035156,33048657920,8589930496,6008762368,0
