Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772019463874,1800,1285,989,973,1110,968,1099,1100,1445,1789,400,1700,937,1100,827,836,19.047618865966797,9.756096839904785,19.047618865966797,7.317072868347168,11.627907752990723,14.634145736694336,30.952381134033203,17.073171615600586,4.878048419952393,9.302325248718262,2.4390242099761963,7.142857551574707,18.18181800842285,19.047618865966797,12.195121765136719,11.904762268066406,0,244758.93951416016,101094.93627929688,5734.577697753906,33048657920,8589930496,5962358784,0
200,1772019463874,1800,1285,989,973,1110,968,1099,1100,1445,1789,400,1700,937,1100,827,836,19.047618865966797,9.756096839904785,19.047618865966797,7.317072868347168,11.627907752990723,14.634145736694336,30.952381134033203,17.073171615600586,4.878048419952393,9.302325248718262,2.4390242099761963,7.142857551574707,18.18181800842285,19.047618865966797,12.195121765136719,11.904762268066406,0,244758.93951416016,101094.93627929688,5734.577697753906,33048657920,8589930496,5962358784,0
200,1772019464074,1800,1285,989,973,1110,968,1099,1100,1445,1789,400,1700,937,1100,827,836,10,19.047618865966797,15.000000953674316,0,0,0,0,5,0,0,0,10,10,5.263157844543457,9.523809432983398,5,0,244760.79022216797,101095.09832763672,5734.616394042969,33048657920,8589930496,5976117248,0
200,1772019464274,1800,1285,989,973,1110,968,1099,1100,1445,1789,400,1700,937,1100,827,836,0,20,10,5,9.523809432983398,4.761904716491699,0,0,5,0,4.761904716491699,10,10,9.523809432983398,5.263157844543457,10,0,244762.1792602539,101095.25280761719,5734.6593017578125,33048657920,8589930496,5988585472,0
199,1772019464475,1800,1285,989,973,1110,968,1099,1100,1445,1789,400,1700,937,1100,827,836,4.761904716491699,15.000000953674316,9.523809432983398,0,5.263157844543457,0,0,0,10.526315689086914,0,5.263157844543457,5,10,10.526315689086914,0,10,0,244763.57983398438,101095.41491699219,5734.698181152344,33048657920,8589930496,5998170112,0
199,1772019464675,1800,1285,989,973,1110,968,1099,1100,1445,1789,400,1700,937,1100,827,836,0,5.263157844543457,5.555555820465088,9.523809432983398,10,10,10,10.526315689086914,15.000000953674316,0,20,0,15.000000953674316,30.000001907348633,10,20,0,244765.091796875,101095.63153076172,5734.769470214844,33048657920,8589930496,6037696512,0
199,1772019464875,1800,1285,989,973,1110,968,1099,1100,1445,1789,400,1700,937,1100,827,836,5,5,9.523809432983398,10.526315689086914,5,5,5,0,9.523809432983398,5,15.789472579956055,4.761904716491699,5,9.523809432983398,0,5.263157844543457,0,244766.48529052734,101095.78332519531,5734.819274902344,33048657920,8589930496,5993955328,0
199,1772019465075,1800,1285,989,973,1110,968,1099,1100,1445,1789,400,1700,937,1100,827,836,0,10,10.526315689086914,5,10,5,10.526315689086914,0,5,5.263157844543457,19.047618865966797,5,0,0,0,10,0,244767.86883544922,101095.93963623047,5734.84716796875,33048657920,8589930496,6010667008,0
200,1772019465275,1800,1285,989,973,1110,968,1099,1100,1445,1789,400,1700,937,1100,827,836,5,10,5,15.000000953674316,0,5,0,5.263157844543457,10,0,20,0,9.523809432983398,0,0,5,0,244769.26220703125,101096.0971069336,5734.8800048828125,33048657920,8589930496,6023467008,0
200,1772019465475,1800,1285,989,973,1110,968,1099,1100,1445,1789,400,1700,937,1100,827,836,0,10,5,5.263157844543457,5,0,4.761904716491699,5,5.263157844543457,0,21.052631378173828,5,0,0,9.090909004211426,5,0,244770.6766357422,101096.26458740234,5734.920593261719,33048657920,8589930496,6032896000,0
