Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772020403340,1546,1364,900,900,900,900,1100,1100,1547,1788,1240,1800,965,990,1000,999,13.1578950881958,10.256410598754883,12.5,7.692307949066162,10.256410598754883,15.000000953674316,15.384615898132324,10.256410598754883,12.195121765136719,7.894736289978027,5.263157844543457,10,10.256410598754883,15.384615898132324,12.5,10,0,251409.95806884766,101927.89672851563,5866.4173583984375,33048657920,8589930496,5953937408,0
200,1772020403340,1546,1364,900,900,900,900,1100,1100,1547,1788,1240,1800,965,990,1000,999,13.1578950881958,10.256410598754883,12.5,7.692307949066162,10.256410598754883,15.000000953674316,15.384615898132324,10.256410598754883,12.195121765136719,7.894736289978027,5.263157844543457,10,10.256410598754883,15.384615898132324,12.5,10,0,251409.96563720703,101927.89752197266,5866.4173583984375,33048657920,8589930496,5953937408,0
199,1772020403541,1546,1364,900,900,900,900,1100,1100,1547,1788,1240,1800,965,990,1000,999,9.090909004211426,10,10.526315689086914,4.761904716491699,4.761904716491699,5,9.090909004211426,5,10.526315689086914,5,4.761904716491699,0,4.761904716491699,4.761904716491699,9.523809432983398,5,0,251411.37286376953,101928.07000732422,5866.4466552734375,33048657920,8589930496,5971709952,0
199,1772020403741,1546,1364,900,900,900,900,1100,1100,1547,1788,1240,1800,965,990,1000,999,0,10.526315689086914,9.523809432983398,9.523809432983398,0,5,10.526315689086914,10,10,10,5.263157844543457,9.523809432983398,0,0,5.263157844543457,9.523809432983398,0,251412.80224609375,101928.25354003906,5866.468505859375,33048657920,8589930496,5977997312,0
200,1772020403941,1546,1364,900,900,900,900,1100,1100,1547,1788,1240,1800,965,990,1000,999,5.263157844543457,9.523809432983398,0,0,5,0,0,0,15.000000953674316,5.263157844543457,5.263157844543457,0,0,5,0,0,0,251414.19464111328,101928.41625976563,5866.494384765625,33048657920,8589930496,5930164224,0
199,1772020404141,1546,1364,900,900,900,900,1100,1100,1547,1788,1240,1800,965,990,1000,999,0,10,5.263157844543457,20,20,5,5,5.263157844543457,21.052631378173828,9.523809432983398,9.523809432983398,10,5,0,0,5.263157844543457,0,251415.6915283203,101928.60729980469,5866.568359375,33048657920,8589930496,5969178624,0
199,1772020404341,1546,1364,900,900,900,900,1100,1100,1547,1788,1240,1800,965,990,1000,999,9.523809432983398,10.526315689086914,5,0,0,0,5,9.523809432983398,5,0,5,5,0,5,9.523809432983398,4.761904716491699,0,251417.0771484375,101928.73510742188,5866.6138916015625,33048657920,8589930496,5978071040,0
199,1772020404541,1546,1364,900,900,900,900,1100,1100,1547,1788,1240,1800,965,990,1000,999,5.263157844543457,10,5,5,10,10,0,5.263157844543457,0,5,5,0,14.285715103149414,9.523809432983398,4.761904716491699,5,0,251418.49627685547,101928.89453125,5866.655944824219,33048657920,8589930496,5991682048,0
200,1772020404741,1546,1364,900,900,900,900,1100,1100,1547,1788,1240,1800,965,990,1000,999,9.523809432983398,10,5.263157844543457,10,15.000000953674316,10,22.72727394104004,5,5.263157844543457,14.285715103149414,0,10,5,5,0,5,0,251419.96319580078,101929.07208251953,5866.7197265625,33048657920,8589930496,5997301760,0
199,1772020404941,1546,1364,900,900,900,900,1100,1100,1547,1788,1240,1800,965,990,1000,999,5.263157844543457,10,9.523809432983398,10.526315689086914,10,15.000000953674316,26.3157901763916,16.666667938232422,14.285715103149414,5.263157844543457,9.523809432983398,0,5,15.789472579956055,5.263157844543457,10.526315689086914,0,251421.53686523438,101929.28198242188,5866.826721191406,33048657920,8589930496,5950304256,0
