Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772021221962,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,14.634145736694336,7.500000476837158,7.500000476837158,7.317072868347168,9.756096839904785,5,10,7.317072868347168,12.195121765136719,7.500000476837158,5,11.904762268066406,7.317072868347168,12.5,10,5.128205299377441,0,257085.84967041016,102579.43627929688,5962.8079833984375,33048657920,8589930496,5943910400,0
200,1772021221962,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,14.634145736694336,7.500000476837158,7.500000476837158,7.317072868347168,9.756096839904785,5,10,7.317072868347168,12.195121765136719,7.500000476837158,5,11.904762268066406,7.317072868347168,12.5,10,5.128205299377441,0,257085.85723876953,102579.4369506836,5962.8079833984375,33048657920,8589930496,5943910400,0
199,1772021222163,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,0,0,0,0,5,4.761904716491699,14.285715103149414,10,5,0,5,5,9.523809432983398,14.285715103149414,5,0,0,257087.23754882813,102579.5795288086,5962.8345947265625,33048657920,8589930496,5956853760,0
199,1772021222363,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,5,9.523809432983398,4.761904716491699,0,5,0,15.000000953674316,15.000000953674316,5,5,4.761904716491699,5,0,5.263157844543457,9.523809432983398,4.761904716491699,0,257088.5799560547,102579.70599365234,5962.8582763671875,33048657920,8589930496,5965754368,0
199,1772021222563,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,5,10.526315689086914,0,14.285715103149414,5,5.263157844543457,5.555555820465088,10.526315689086914,19.047618865966797,5,0,4.761904716491699,5,0,0,5,0,257089.9984741211,102579.87121582031,5962.903015136719,33048657920,8589930496,5979357184,0
199,1772021222763,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,5.263157844543457,10,15.789472579956055,15.000000953674316,15.000000953674316,9.523809432983398,15.000000953674316,5.555555820465088,36.842105865478516,15.000000953674316,5.263157844543457,10.526315689086914,10,10,9.523809432983398,10,0,257091.60705566406,102580.13842773438,5962.995056152344,33048657920,8589930496,6016667648,0
199,1772021222963,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,0,5,0,5,5,0,15.000000953674316,20,5,5,0,0,5,10.526315689086914,0,9.523809432983398,0,257093.0089111328,102580.27252197266,5963.050354003906,33048657920,8589930496,5974429696,0
199,1772021223163,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,14.285715103149414,10,10,5,0,9.523809432983398,14.285715103149414,5,5,10.526315689086914,5,5,5.263157844543457,14.285715103149414,9.523809432983398,5.263157844543457,0,257094.42810058594,102580.45812988281,5963.088806152344,33048657920,8589930496,5983334400,0
199,1772021223363,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,5,10,5,5.555555820465088,9.523809432983398,5.263157844543457,5,0,5,5,5,5,5,10,5,10,0,257095.8208618164,102580.59759521484,5963.139709472656,33048657920,8589930496,5996679168,0
200,1772021223563,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,5.263157844543457,0,0,9.523809432983398,14.285715103149414,5,5.263157844543457,0,0,9.523809432983398,4.761904716491699,0,5.263157844543457,5.263157844543457,0,5.263157844543457,0,257097.22692871094,102580.73529052734,5963.193664550781,33048657920,8589930496,6005067776,0
199,1772021223764,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,52.38095474243164,14.285715103149414,10,28.571430206298828,10.526315689086914,20,10,28.571430206298828,36.3636360168457,30.000001907348633,14.285715103149414,33.333335876464844,18.18181800842285,25,35,10,0,257099.05334472656,102581.21472167969,5963.253356933594,33048657920,8589930496,6014402560,0
199,1772021223964,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,5.263157844543457,9.523809432983398,10,0,5.263157844543457,9.523809432983398,5.263157844543457,5.263157844543457,10,0,5.263157844543457,0,10.526315689086914,5,9.523809432983398,5,0,257100.48809814453,102581.34991455078,5963.333740234375,33048657920,8589930496,5953179648,0
199,1772021224164,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,5,5,5,0,0,5,5.263157844543457,5.263157844543457,10.526315689086914,10,5,5,0,5,5.263157844543457,5,0,257101.87463378906,102581.49914550781,5963.372009277344,33048657920,8589930496,5965484032,0
199,1772021224364,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,5,10,10,4.761904716491699,5.263157844543457,5,14.285715103149414,5,0,5,0,0,14.285715103149414,10,5,5,0,257103.25122070313,102581.64276123047,5963.409240722656,33048657920,8589930496,5973929984,0
199,1772021224564,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,9.523809432983398,5,0,0,4.761904716491699,0,14.285715103149414,5.263157844543457,5,5.263157844543457,0,5,5.263157844543457,15.789472579956055,10,5.263157844543457,0,257104.64038085938,102581.79748535156,5963.44189453125,33048657920,8589930496,5982818304,0
199,1772021224764,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,5.263157844543457,5,5,5,0,0,0,5,5,5,5,4.761904716491699,0,0,10,5,0,257105.98541259766,102581.92309570313,5963.4686279296875,33048657920,8589930496,5992062976,0
200,1772021224964,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,5,5,5,5,5,0,5,5.263157844543457,5,5.263157844543457,4.761904716491699,0,5,10,0,4.761904716491699,0,257107.3130493164,102582.04528808594,5963.489196777344,33048657920,8589930496,5945262080,0
200,1772021225164,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,0,9.523809432983398,5,5,5.263157844543457,5,0,0,0,5,0,5,4.761904716491699,4.761904716491699,5.263157844543457,0,0,257108.64685058594,102582.16174316406,5963.507751464844,33048657920,8589930496,5953617920,0
200,1772021225364,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,4.761904716491699,0,0,5.263157844543457,10,5,4.761904716491699,5,5,5,4.761904716491699,0,5,0,9.523809432983398,0,0,257109.9669189453,102582.27844238281,5963.529235839844,33048657920,8589930496,5966454784,0
199,1772021225565,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,0,0,5,5,4.761904716491699,10,5,5,5,10,0,0,0,4.761904716491699,5.263157844543457,5,0,257111.31506347656,102582.40753173828,5963.552734375,33048657920,8589930496,5979795456,0
199,1772021225765,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,4.761904716491699,5,0,0,5.263157844543457,5.263157844543457,0,5.263157844543457,9.523809432983398,5,5,5,0,0,5,5,0,257112.64654541016,102582.52624511719,5963.581787109375,33048657920,8589930496,5983797248,0
199,1772021225965,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,0,9.523809432983398,5,5,19.047618865966797,5,9.523809432983398,10,0,9.523809432983398,0,5,9.523809432983398,5,10,0,0,257114.01611328125,102582.6675415039,5963.61865234375,33048657920,8589930496,5932711936,0
199,1772021226165,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,0,0,9.523809432983398,9.523809432983398,0,5,5,0,5,5.263157844543457,5,0,5,0,5,5,0,257115.40454101563,102582.82092285156,5963.65185546875,33048657920,8589930496,5950287872,0
199,1772021226365,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,9.090909004211426,10,10,5,9.090909004211426,0,5,5.263157844543457,0,9.523809432983398,5,5,5,5,0,0,0,257116.7817993164,102582.96588134766,5963.684875488281,33048657920,8589930496,5958410240,0
199,1772021226565,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,0,5,0,10,0,14.285715103149414,0,9.523809432983398,9.523809432983398,0,5,5,0,0,5,5,0,257118.12084960938,102583.0933227539,5963.7122802734375,33048657920,8589930496,5967306752,0
200,1772021226765,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,0,0,5,0,5,5,5,0,0,5,5,5,9.523809432983398,5,5,4.761904716491699,0,257119.44891357422,102583.2085571289,5963.7342529296875,33048657920,8589930496,5978484736,0
200,1772021226965,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,9.523809432983398,0,5,0,0,0,0,5,0,5,9.523809432983398,0,0,0,0,0,0,257120.76586914063,102583.31768798828,5963.7572021484375,33048657920,8589930496,5925048320,0
199,1772021227165,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,0,5,0,4.761904716491699,0,0,4.761904716491699,0,5,10,0,5,0,0,0,0,0,257122.05004882813,102583.40087890625,5963.781494140625,33048657920,8589930496,5937868800,0
199,1772021227366,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,10.526315689086914,9.523809432983398,15.000000953674316,5.263157844543457,10,5.263157844543457,10.526315689086914,10,10,10,5.263157844543457,9.523809432983398,5.263157844543457,5.263157844543457,9.523809432983398,5,0,257123.45965576172,102583.61010742188,5963.794128417969,33048657920,8589930496,5943320576,0
199,1772021227566,1446,1800,1046,1079,1231,1182,400,400,400,1802,1334,1450,1156,1167,1158,1168,9.523809432983398,0,5,0,0,0,0,0,0,0,5.263157844543457,0,9.523809432983398,9.523809432983398,5,5,0,257124.78802490234,102583.71716308594,5963.81982421875,33048657920,8589930496,5952987136,0
