Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772021442789,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,14.285715103149414,14.285715103149414,11.904762268066406,9.302325248718262,12.195121765136719,9.756096839904785,12.195121765136719,19.51219367980957,9.756096839904785,11.627907752990723,11.627907752990723,11.627907752990723,9.756096839904785,9.756096839904785,9.523809432983398,9.302325248718262,0,258622.25268554688,102759.0747680664,5989.020935058594,33048657920,8589930496,5996855296,0
199,1772021442789,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,14.285715103149414,14.285715103149414,11.904762268066406,9.302325248718262,12.195121765136719,9.756096839904785,12.195121765136719,19.51219367980957,9.756096839904785,11.627907752990723,11.627907752990723,11.627907752990723,9.756096839904785,9.756096839904785,9.523809432983398,9.302325248718262,0,258622.2606201172,102759.0756225586,5989.020935058594,33048657920,8589930496,5996855296,0
199,1772021442990,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,5,5,5,9.523809432983398,9.523809432983398,5.263157844543457,9.523809432983398,15.000000953674316,0,9.523809432983398,10,0,14.285715103149414,9.523809432983398,5,5,0,258623.69189453125,102759.26861572266,5989.055603027344,33048657920,8589930496,5956194304,0
200,1772021443190,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,10,5,0,0,5,5,5,10.526315689086914,10,5.263157844543457,0,5,0,0,0,5,0,258625.06439208984,102759.40032958984,5989.086364746094,33048657920,8589930496,5965856768,0
199,1772021443390,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,5.263157844543457,10,9.523809432983398,0,0,0,10,15.000000953674316,5,5,10,10,0,0,0,0,0,258626.44012451172,102759.55194091797,5989.115905761719,33048657920,8589930496,5970292736,0
199,1772021443590,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,10,5,0,9.090909004211426,5.263157844543457,5.263157844543457,31.57894515991211,10.526315689086914,10,5.263157844543457,10.526315689086914,30.000001907348633,21.052631378173828,14.285715103149414,5,5,0,258627.9730834961,102759.78204345703,5989.172912597656,33048657920,8589930496,6002315264,0
200,1772021443790,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,10,5,0,9.090909004211426,5.263157844543457,5.263157844543457,31.57894515991211,10.526315689086914,10,5.263157844543457,10.526315689086914,30.000001907348633,21.052631378173828,14.285715103149414,5,5,0,258629.3246459961,102759.91900634766,5989.199462890625,33048657920,8589930496,6003527680,0
200,1772021443990,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,7.500000476837158,2.5641026496887207,2.5,2.5641026496887207,2.5,7.142857551574707,5,2.5641026496887207,2.6315789222717285,10,7.317072868347168,2.5641026496887207,5,7.500000476837158,9.756096839904785,2.5,0,258630.74572753906,102760.07055664063,5989.245910644531,33048657920,8589930496,5951950848,0
200,1772021444190,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,5,9.523809432983398,5,5,5,5.263157844543457,10.526315689086914,9.523809432983398,5.263157844543457,9.523809432983398,5,9.523809432983398,0,5.263157844543457,5.263157844543457,0,0,258632.21997070313,102760.21856689453,5989.357727050781,33048657920,8589930496,5965287424,0
199,1772021444391,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,5.263157844543457,5.263157844543457,15.000000953674316,10.526315689086914,10.526315689086914,0,20,16.666667938232422,5,5.263157844543457,0,5.263157844543457,10,10,13.636363983154297,5.263157844543457,0,258633.7299194336,102760.41357421875,5989.44482421875,33048657920,8589930496,5974499328,0
199,1772021444591,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,10,0,5.263157844543457,9.523809432983398,4.761904716491699,5,5.263157844543457,5.263157844543457,10,5,5.263157844543457,4.761904716491699,10,5,0,10,0,258635.20989990234,102760.56103515625,5989.5546875,33048657920,8589930496,5987147776,0
199,1772021444791,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,5,0,4.761904716491699,5.263157844543457,0,0,9.523809432983398,0,14.285715103149414,10,9.523809432983398,0,10,5,9.523809432983398,5.263157844543457,0,258636.61065673828,102760.69342041016,5989.6190185546875,33048657920,8589930496,5996302336,0
199,1772021444991,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,0,13.636363983154297,5.263157844543457,0,10.526315689086914,0,5.263157844543457,9.523809432983398,0,5,0,5,9.523809432983398,5,0,5,0,258637.96838378906,102760.83068847656,5989.653381347656,33048657920,8589930496,5943951360,0
199,1772021445191,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,5.263157844543457,0,5,0,10,5,5,0,5,5,4.761904716491699,0,0,0,5,5,0,258639.302734375,102760.94348144531,5989.677917480469,33048657920,8589930496,5952339968,0
200,1772021445391,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,0,5,0,9.523809432983398,9.523809432983398,4.761904716491699,10,5,0,0,0,0,5,5,0,0,0,258641.07360839844,102761.05297851563,5989.7020263671875,33048657920,8589930496,5965172736,0
199,1772021445591,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,9.523809432983398,14.285715103149414,5,15.000000953674316,5,5,5.263157844543457,10,10,5.263157844543457,5,9.523809432983398,5,5,9.523809432983398,5,0,258642.47357177734,102761.2275390625,5989.726867675781,33048657920,8589930496,5973274624,0
199,1772021445791,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,5.263157844543457,5.263157844543457,0,0,0,0,5,5,5,5,5,0,0,4.761904716491699,5,5,0,258643.8448486328,102761.36706542969,5989.7652587890625,33048657920,8589930496,5982261248,0
200,1772021445991,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,10.526315689086914,0,9.523809432983398,5,5,0,0,0,0,9.523809432983398,5,10,5,0,10,0,0,258645.25714111328,102761.52752685547,5989.809265136719,33048657920,8589930496,5937901568,0
199,1772021446192,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,10,10,5,9.523809432983398,5,5,9.090909004211426,5,5,5.263157844543457,0,4.761904716491699,5,23.809524536132813,0,4.761904716491699,0,258646.6475830078,102761.68585205078,5989.841064453125,33048657920,8589930496,5952606208,0
199,1772021446392,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,9.523809432983398,0,0,5.263157844543457,0,10,5.263157844543457,0,5,0,9.523809432983398,0,4.761904716491699,5,4.761904716491699,5,0,258648.00225830078,102761.81848144531,5989.876220703125,33048657920,8589930496,5961613312,0
199,1772021446592,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,0,14.285715103149414,5,5,0,5,5.263157844543457,9.523809432983398,4.761904716491699,4.761904716491699,5,5,0,5.263157844543457,0,5,0,258649.3594970703,102761.9506225586,5989.900634765625,33048657920,8589930496,5974695936,0
200,1772021446792,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,0,5,5.263157844543457,5,4.761904716491699,5,9.523809432983398,0,0,0,19.047618865966797,0,5,4.761904716491699,0,0,0,258650.67449951172,102762.0532836914,5989.9256591796875,33048657920,8589930496,5971595264,0
200,1772021446992,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,0,10,9.523809432983398,0,5,0,0,9.523809432983398,0,0,5.263157844543457,0,0,0,5,4.761904716491699,0,258651.9736328125,102762.14263916016,5989.951354980469,33048657920,8589930496,5895340032,0
200,1772021447192,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,9.523809432983398,10,15.000000953674316,10,5,5.263157844543457,10,5.263157844543457,5.263157844543457,9.523809432983398,5,9.523809432983398,5.263157844543457,10,0,5.263157844543457,0,258653.4097290039,102762.357421875,5989.9775390625,33048657920,8589930496,5908697088,0
199,1772021447393,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,5,4.761904716491699,0,0,5,5,5,5,0,5.263157844543457,0,0,5,5,9.523809432983398,0,0,258654.69506835938,102762.4439086914,5989.990234375,33048657920,8589930496,5912887296,0
200,1772021447593,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,0,0,0,4.761904716491699,0,4.761904716491699,10,5.263157844543457,5,10,0,0,9.523809432983398,5,10,4.761904716491699,0,258656.0399169922,102762.57055664063,5990.0115966796875,33048657920,8589930496,5925470208,0
200,1772021447793,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,0,0,5,5,10,0,0,10,0,5,9.523809432983398,5,5.263157844543457,0,0,5,0,258657.37866210938,102762.68615722656,5990.0386962890625,33048657920,8589930496,5933293568,0
199,1772021447993,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,5,4.761904716491699,9.523809432983398,5,4.761904716491699,0,5,5,5,14.285715103149414,0,0,5,5,0,5,0,258658.72955322266,102762.81188964844,5990.0733642578125,33048657920,8589930496,5886148608,0
199,1772021448193,1800,1800,1241,1339,1320,1332,400,1100,1399,1029,1367,1589,1091,1111,1247,1173,0,5,5,10,5,5,9.523809432983398,5,0,0,0,4.761904716491699,0,9.523809432983398,5,0,0,258660.0707397461,102762.94665527344,5990.092529296875,33048657920,8589930496,5894742016,0
