Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772021276580,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,23.68421173095703,8.333333969116211,10.810811042785645,13.1578950881958,8.108107566833496,10.526315689086914,16.216215133666992,16.216215133666992,16.216215133666992,5.405405521392822,10.526315689086914,8.108107566833496,11.111111640930176,10.810811042785645,10.810811042785645,10.810811042785645,0,257465.9859008789,102623.7084350586,5969.400085449219,33048657920,8589930496,6018920448,0
200,1772021276580,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,23.68421173095703,8.333333969116211,10.810811042785645,13.1578950881958,8.108107566833496,10.526315689086914,16.216215133666992,16.216215133666992,16.216215133666992,5.405405521392822,10.526315689086914,8.108107566833496,11.111111640930176,10.810811042785645,10.810811042785645,10.810811042785645,0,257465.9859008789,102623.7084350586,5969.400085449219,33048657920,8589930496,6018920448,0
199,1772021276780,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5.263157844543457,9.090909004211426,4.761904716491699,0,5.263157844543457,9.523809432983398,4.761904716491699,5.263157844543457,0,0,0,0,5,0,0,10,0,257467.3099975586,102623.81964111328,5969.423767089844,33048657920,8589930496,6032191488,0
199,1772021276981,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5.263157844543457,0,5.263157844543457,5,5,5.263157844543457,0,9.523809432983398,5,9.090909004211426,4.761904716491699,9.523809432983398,9.523809432983398,5,5,4.761904716491699,0,257468.66009521484,102623.9521484375,5969.4464111328125,33048657920,8589930496,5971398656,0
199,1772021277181,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,10,0,5,0,4.761904716491699,0,5,5.263157844543457,5,0,0,0,10.526315689086914,5,5,0,0,257469.98315429688,102624.07641601563,5969.460693359375,33048657920,8589930496,5978648576,0
200,1772021277381,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,9.523809432983398,15.000000953674316,10,19.047618865966797,10.526315689086914,5,10,5.263157844543457,5.263157844543457,10,0,15.000000953674316,40,10,5,21.052631378173828,0,257471.5020751953,102624.296875,5969.53662109375,33048657920,8589930496,6024921088,0
199,1772021277581,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5,9.523809432983398,5,5,0,5.263157844543457,0,10,10,9.523809432983398,10,0,10,5.263157844543457,0,5,0,257472.8953857422,102624.44500732422,5969.584228515625,33048657920,8589930496,6036205568,0
199,1772021277781,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,10,0,15.000000953674316,5.263157844543457,4.761904716491699,9.523809432983398,10,0,5.263157844543457,5.263157844543457,5,9.523809432983398,5.263157844543457,9.523809432983398,14.285715103149414,10,0,257474.30798339844,102624.61071777344,5969.6300048828125,33048657920,8589930496,6039228416,0
199,1772021277981,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,0,10.526315689086914,10,5.263157844543457,15.789472579956055,10.526315689086914,5.263157844543457,5,5,10,5.263157844543457,9.523809432983398,5,5.263157844543457,5,0,257475.75103759766,102624.7763671875,5969.689636230469,33048657920,8589930496,5969920000,0
200,1772021278181,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5,0,9.523809432983398,14.285715103149414,4.761904716491699,20,19.047618865966797,5,0,0,0,5,5,5.263157844543457,5.263157844543457,9.523809432983398,0,257477.14001464844,102624.90008544922,5969.755187988281,33048657920,8589930496,5954306048,0
199,1772021278382,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5,5,0,0,5.263157844543457,10,10.526315689086914,5.263157844543457,5,5,5,0,0,5.263157844543457,5,15.789472579956055,0,257478.53088378906,102625.02960205078,5969.812927246094,33048657920,8589930496,5961056256,0
199,1772021278582,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5,5,0,0,5.263157844543457,10,10.526315689086914,5.263157844543457,5,5,5,0,0,5.263157844543457,5,15.789472579956055,0,257479.93389892578,102625.169921875,5969.8564453125,33048657920,8589930496,5970010112,0
199,1772021278782,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,5,5,5.263157844543457,15.000000953674316,5,14.285715103149414,5,5,0,0,0,10,0,5,9.523809432983398,0,257481.25036621094,102625.27685546875,5969.876281738281,33048657920,8589930496,5981741056,0
199,1772021278982,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,5,5,0,0,0,5.263157844543457,5,15.000000953674316,10,0,5.263157844543457,5,5,5.555555820465088,0,0,257482.6339111328,102625.41906738281,5969.920959472656,33048657920,8589930496,5932371968,0
199,1772021279182,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,10,5.263157844543457,5.263157844543457,9.523809432983398,5,5,5,15.789472579956055,0,0,4.761904716491699,9.090909004211426,0,10,14.285715103149414,15.000000953674316,0,257484.0565185547,102625.57690429688,5969.988220214844,33048657920,8589930496,5937139712,0
199,1772021279382,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5,0,9.523809432983398,5.263157844543457,0,0,0,5,9.523809432983398,14.285715103149414,0,0,5,0,5,5.263157844543457,0,257485.3941040039,102625.69635009766,5970.01953125,33048657920,8589930496,5949980672,0
199,1772021279582,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5,5,5,5,5,5,4.761904716491699,0,0,5.263157844543457,5,0,0,5,5,9.523809432983398,0,257486.7338256836,102625.81994628906,5970.047607421875,33048657920,8589930496,5962821632,0
199,1772021279782,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5.263157844543457,4.761904716491699,5.263157844543457,5,9.523809432983398,5,5,5,19.047618865966797,10,5,5,5.263157844543457,5,5,0,0,257488.1092529297,102625.98468017578,5970.0733642578125,33048657920,8589930496,5973499904,0
199,1772021279982,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5,0,0,5.263157844543457,0,0,0,0,5,5.263157844543457,9.090909004211426,4.761904716491699,0,5,0,9.523809432983398,0,257489.42657470703,102626.09442138672,5970.09814453125,33048657920,8589930496,5926551552,0
199,1772021280182,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,5,5,10,0,0,5,5,10,9.090909004211426,0,0,9.523809432983398,4.761904716491699,0,0,0,257490.7509765625,102626.21844482422,5970.120178222656,33048657920,8589930496,5939126272,0
199,1772021280382,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5,5,9.523809432983398,9.523809432983398,5,9.523809432983398,5,5.263157844543457,10,0,5,5,0,0,5.263157844543457,5,0,257492.09661865234,102626.3564453125,5970.139099121094,33048657920,8589930496,5951410176,0
199,1772021280582,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,4.761904716491699,5.263157844543457,10,5,4.761904716491699,5,5,0,0,0,0,0,5,0,0,0,257493.8582763672,102626.46203613281,5970.156433105469,33048657920,8589930496,5959786496,0
199,1772021280783,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,0,5.263157844543457,5,10,0,0,20,9.523809432983398,0,10,5,4.761904716491699,5,9.523809432983398,9.523809432983398,0,257495.20703125,102626.58172607422,5970.192626953125,33048657920,8589930496,5965721600,0
199,1772021280983,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,9.523809432983398,0,5,10.526315689086914,10.526315689086914,4.761904716491699,5,20,5,5,5,9.523809432983398,0,5,0,0,0,257496.56072998047,102626.71295166016,5970.225280761719,33048657920,8589930496,5922336768,0
199,1772021281183,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,9.523809432983398,0,5.263157844543457,5,5.263157844543457,0,5.263157844543457,5.263157844543457,5,10,10,5,0,0,5,0,257497.92639160156,102626.85693359375,5970.255310058594,33048657920,8589930496,5935681536,0
199,1772021281383,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,0,0,4.761904716491699,0,0,5,0,5,10,5.263157844543457,0,10,0,0,0,0,257499.2510986328,102626.970703125,5970.285705566406,33048657920,8589930496,5944328192,0
200,1772021281583,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,4.761904716491699,9.523809432983398,0,0,5,5,5.263157844543457,5,0,9.523809432983398,5,5,9.523809432983398,5,5,0,257500.58599853516,102627.10064697266,5970.308410644531,33048657920,8589930496,5957332992,0
200,1772021281783,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,0,4.761904716491699,0,0,0,5,0,5,10,10,0,0,0,0,5,0,257501.8617553711,102627.1801147461,5970.329406738281,33048657920,8589930496,5968613376,0
200,1772021281983,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,0,0,0,0,5.263157844543457,5,5,0,14.285715103149414,5,0,0,0,0,0,0,257503.1552734375,102627.26928710938,5970.350341796875,33048657920,8589930496,5912895488,0
200,1772021282184,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,9.523809432983398,5,5,5.263157844543457,9.523809432983398,9.523809432983398,10,10,19.047618865966797,10.526315689086914,10.526315689086914,14.285715103149414,10,5.263157844543457,5.263157844543457,5,0,257504.56024169922,102627.47760009766,5970.362060546875,33048657920,8589930496,5922054144,0
199,1772021282384,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,14.285715103149414,0,0,0,0,5,5,5,9.090909004211426,10,5,0,5,5,0,0,257505.88372802734,102627.6039428711,5970.3814697265625,33048657920,8589930496,5917487104,0
199,1772021282584,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,14.285715103149414,0,0,0,0,5,5,5,9.090909004211426,10,5,0,5,5,0,0,257507.2423095703,102627.73937988281,5970.410583496094,33048657920,8589930496,5930487808,0
199,1772021282784,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,5,0,0,5,0,5,5,5,5,5.263157844543457,0,0,5,0,5,0,257508.59283447266,102627.86004638672,5970.435302734375,33048657920,8589930496,5933080576,0
199,1772021282984,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,9.523809432983398,0,0,0,0,0,5.263157844543457,0,0,9.523809432983398,5,0,0,0,5,0,257509.91577148438,102627.97863769531,5970.461364746094,33048657920,8589930496,5892411392,0
199,1772021283184,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,5,5.263157844543457,5,5,5,0,5,10,9.523809432983398,9.523809432983398,10.526315689086914,9.523809432983398,5,5.263157844543457,4.761904716491699,9.523809432983398,0,257511.28247070313,102628.1342163086,5970.4853515625,33048657920,8589930496,5905252352,0
200,1772021283384,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,0,5,4.761904716491699,0,0,5,0,0,5,5,10,0,0,0,0,5.555555820465088,0,257512.6099243164,102628.26525878906,5970.50390625,33048657920,8589930496,5914959872,0
200,1772021283584,1800,1133,1100,400,1094,1100,1100,400,1800,1409,400,1366,1155,1181,1163,1287,10,23.809524536132813,26.3157901763916,15.000000953674316,5,10,25,30.000001907348633,10,30.000001907348633,25,25,42.85714340209961,20,15.000000953674316,15.000000953674316,0,257514.2514038086,102628.64770507813,5970.5162353515625,33048657920,8589930496,5926821888,0
