Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772030697181,1493,1800,1235,1200,1199,1291,1098,1100,1763,1800,1085,1416,1500,1396,1399,1400,19.44444465637207,11.111111640930176,5.714285850524902,10.810811042785645,8.333333969116211,11.111111640930176,8.333333969116211,8.333333969116211,10.810811042785645,10.810811042785645,18.91891860961914,8.333333969116211,28.947368621826172,19.44444465637207,5.555555820465088,10.810811042785645,0,25076.822021484375,104758.90496826172,6368.121520996094,33048657920,8589930496,6062858240,0
199,1772030697181,1493,1800,1235,1200,1199,1291,1098,1100,1763,1800,1085,1416,1500,1396,1399,1400,19.44444465637207,11.111111640930176,5.714285850524902,10.810811042785645,8.333333969116211,11.111111640930176,8.333333969116211,8.333333969116211,10.810811042785645,10.810811042785645,18.91891860961914,8.333333969116211,28.947368621826172,19.44444465637207,5.555555820465088,10.810811042785645,0,25076.822021484375,104758.90496826172,6368.121520996094,33048657920,8589930496,6062858240,0
199,1772030697381,1493,1800,1235,1200,1199,1291,1098,1100,1763,1800,1085,1416,1500,1396,1399,1400,9.523809432983398,5,9.523809432983398,0,0,10,0,0,5.263157844543457,10,10,10,10,40,0,0,0,25078.36346435547,104759.12860107422,6368.1947021484375,33048657920,8589930496,6078021632,0
199,1772030697581,1493,1800,1235,1200,1199,1291,1098,1100,1763,1800,1085,1416,1500,1396,1399,1400,10,9.523809432983398,0,5,0,4.761904716491699,9.090909004211426,5,10,5.263157844543457,5.263157844543457,9.523809432983398,10.526315689086914,15.000000953674316,10,15.000000953674316,0,25079.933044433594,104759.36456298828,6368.2454833984375,33048657920,8589930496,6087491584,0
200,1772030697781,1493,1800,1235,1200,1199,1291,1098,1100,1763,1800,1085,1416,1500,1396,1399,1400,0,5.263157844543457,0,0,0,0,0,0,20,13.636363983154297,10,5,0,14.285715103149414,0,42.85714340209961,0,25081.497314453125,104759.5942993164,6368.2967529296875,33048657920,8589930496,6096384000,0
199,1772030697981,1493,1800,1235,1200,1199,1291,1098,1100,1763,1800,1085,1416,1500,1396,1399,1400,14.285715103149414,9.523809432983398,0,0,4.761904716491699,0,0,5,0,5.263157844543457,10,5.263157844543457,10,0,5,36.842105865478516,0,25083.010131835938,104759.80383300781,6368.350158691406,33048657920,8589930496,6107897856,0
199,1772030698181,1493,1800,1235,1200,1199,1291,1098,1100,1763,1800,1085,1416,1500,1396,1399,1400,0,0,9.523809432983398,5,5,0,5,5,10,5.263157844543457,9.523809432983398,10,10,0,5,38.095237731933594,0,25084.529724121094,104760.01831054688,6368.4154052734375,33048657920,8589930496,6055862272,0
199,1772030698381,1493,1800,1235,1200,1199,1291,1098,1100,1763,1800,1085,1416,1500,1396,1399,1400,5.263157844543457,9.523809432983398,0,0,0,0,5,0,14.285715103149414,5.263157844543457,0,5,10,5.263157844543457,15.000000953674316,21.052631378173828,0,25086.0595703125,104760.23400878906,6368.4619140625,33048657920,8589930496,6063046656,0
199,1772030698582,1493,1800,1235,1200,1199,1291,1098,1100,1763,1800,1085,1416,1500,1396,1399,1400,5,0,5,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,14.285715103149414,10,5,9.523809432983398,10,40,0,0,25087.552795410156,104760.43743896484,6368.50439453125,33048657920,8589930496,6075691008,0
199,1772030698782,1493,1800,1235,1200,1199,1291,1098,1100,1763,1800,1085,1416,1500,1396,1399,1400,5,5,25,0,0,0,0,4.761904716491699,14.285715103149414,10.526315689086914,0,10,5,5,15.000000953674316,15.000000953674316,0,25089.098876953125,104760.65203857422,6368.5498046875,33048657920,8589930496,6080901120,0
