Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1772031600981,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,15.789472579956055,10.526315689086914,10.810811042785645,15.789472579956055,13.1578950881958,10.256410598754883,21.052631378173828,2.777777910232544,10.526315689086914,7.894736289978027,5.263157844543457,7.894736289978027,13.1578950881958,17.948719024658203,10.526315689086914,10.810811042785645,0,32477.520874023438,106342.70672607422,6540.45654296875,33048657920,8589930496,5976698880,0
200,1772031600981,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,15.789472579956055,10.526315689086914,10.810811042785645,15.789472579956055,13.1578950881958,10.256410598754883,21.052631378173828,2.777777910232544,10.526315689086914,7.894736289978027,5.263157844543457,7.894736289978027,13.1578950881958,17.948719024658203,10.526315689086914,10.810811042785645,0,32477.529663085938,106342.7085571289,6540.456970214844,33048657920,8589930496,5976698880,0
199,1772031601181,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,0,0,14.285715103149414,0,0,10.526315689086914,0,5,5.263157844543457,5,0,5.263157844543457,5.263157844543457,10,0,5,0,32478.949157714844,106342.85974121094,6540.507385253906,33048657920,8589930496,5929902080,0
199,1772031601381,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,10,4.761904716491699,5.263157844543457,10,5,5,5,5.263157844543457,5,0,9.523809432983398,5,0,5.263157844543457,0,4.761904716491699,0,32480.31903076172,106343.00469970703,6540.5479736328125,33048657920,8589930496,5942796288,0
199,1772031601582,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,15.000000953674316,0,0,5,0,0,10,0,0,0,0,10.526315689086914,10,9.523809432983398,0,0,0,32481.719665527344,106343.17065429688,6540.58837890625,33048657920,8589930496,5951508480,0
199,1772031601782,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,5,10,5,0,5,5,0,4.761904716491699,9.523809432983398,9.523809432983398,5,10,10,15.000000953674316,9.523809432983398,0,0,32483.117431640625,106343.33221435547,6540.626220703125,33048657920,8589930496,5965107200,0
199,1772031601982,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,0,10,0,0,0,0,0,0,5.263157844543457,0,5.263157844543457,5,10,15.000000953674316,0,0,0,32484.51629638672,106343.49938964844,6540.667053222656,33048657920,8589930496,5977214976,0
199,1772031602182,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,0,5,0,0,0,0,0,0,5.263157844543457,14.285715103149414,10,10,5.263157844543457,10,10,0,0,32485.89764404297,106343.65832519531,6540.702575683594,33048657920,8589930496,5920919552,0
199,1772031602382,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,0,10,0,0,0,0,0,0,0,5,0,5,10,5,20,5,0,32487.271362304688,106343.79943847656,6540.7396240234375,33048657920,8589930496,5929938944,0
199,1772031602582,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,0,15.000000953674316,25,0,0,4.761904716491699,0,5,10,10,10,5.263157844543457,15.000000953674316,5,10,5,0,32488.7255859375,106343.9994506836,6540.77685546875,33048657920,8589930496,5942009856,0
199,1772031602782,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,0,5.263157844543457,28.571430206298828,0,0,0,0,0,5.263157844543457,5.263157844543457,19.047618865966797,18.18181800842285,5,0,5,0,0,32490.205200195313,106344.21008300781,6540.8173828125,33048657920,8589930496,5965127680,0
199,1772031602982,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,0,5,10.526315689086914,0,0,4.761904716491699,4.761904716491699,0,10,10,15.789472579956055,5.263157844543457,10,0,0,4.761904716491699,0,32491.601684570313,106344.365234375,6540.855285644531,33048657920,8589930496,5971738624,0
199,1772031603182,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,4.761904716491699,9.523809432983398,15.000000953674316,5,5,0,0,0,0,5,10,10,10,5,5,0,0,32493.007263183594,106344.51629638672,6540.886291503906,33048657920,8589930496,5928181760,0
199,1772031603383,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,0,0,10,5,0,0,0,5,10,10,5,10,14.285715103149414,0,0,5,0,32494.39825439453,106344.6607055664,6540.9224853515625,33048657920,8589930496,5940862976,0
199,1772031603583,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,4.761904716491699,0,5,14.285715103149414,5,0,4.761904716491699,0,0,5,10,10,5.263157844543457,4.761904716491699,0,0,0,32495.783203125,106344.80261230469,6540.957458496094,33048657920,8589930496,5949546496,0
199,1772031603783,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,0,5,10.526315689086914,0,0,0,0,0,5,5.263157844543457,14.285715103149414,14.285715103149414,14.285715103149414,0,0,4.761904716491699,0,32497.20166015625,106344.98278808594,6540.9935302734375,33048657920,8589930496,5963661312,0
199,1772031603983,1664,1457,1369,1186,1147,1184,1099,1099,1615,1513,1551,1448,1100,1089,1100,1099,0,5,14.285715103149414,5,5,4.761904716491699,0,4.761904716491699,5.263157844543457,5,5,5.263157844543457,5.263157844543457,5,10,0,0,32498.566955566406,106345.109375,6541.0311279296875,33048657920,8589930496,5973049344,0
