Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771933262283,400,400,1346,400,640,1715,400,400,3800,400,935,400,1431,400,1882,400,7.142857551574707,16.666667938232422,23.33333396911621,10.34482765197754,16.666667938232422,18.75,20.0,12.90322494506836,10.34482765197754,6.6666669845581055,20.0,22.580644607543945,44.82758712768555,6.896551609039307,10.34482765197754,12.90322494506836,0,10410.078369140623,3579.0264282226562,597.2503662109375,50118209536,26406285312,4801761280,0
200,1771933262283,400,400,1346,400,640,1715,400,400,3800,400,935,400,1431,400,1882,400,7.142857551574707,16.666667938232422,23.33333396911621,10.34482765197754,16.666667938232422,18.75,20.0,12.90322494506836,10.34482765197754,6.6666669845581055,20.0,22.580644607543945,44.82758712768555,6.896551609039307,10.34482765197754,12.90322494506836,0,10410.091552734377,3579.0348510742188,597.2503662109375,50118209536,26406285312,4801761280,0
199,1771933262484,400,400,1346,400,640,1715,400,400,3800,400,935,400,1431,400,1882,400,9.090909004211426,0.0,10.0,9.523809432983398,10.0,9.523809432983398,10.0,15.000000953674316,9.523809432983398,13.636363983154297,50.0,0.0,20.0,0.0,5.263157844543457,0.0,0,10412.893981933594,3580.43359375,597.4010620117188,50118209536,26406285312,4849045504,0
200,1771933262684,400,400,1346,400,640,1715,400,400,3800,400,935,400,1431,400,1882,400,9.090909004211426,0.0,10.0,9.523809432983398,10.0,9.523809432983398,10.0,15.000000953674316,9.523809432983398,13.636363983154297,50.0,0.0,20.0,0.0,5.263157844543457,0.0,0,10415.027587890623,3581.238037109375,597.513427734375,50118209536,26406285312,4855508992,0
200,1771933262884,400,400,1346,400,640,1715,400,400,3800,400,935,400,1431,400,1882,400,14.634145736694336,7.894736289978027,77.5,5.128205299377441,9.756096839904783,2.6315789222717285,7.500000476837158,5.128205299377441,7.692307949066162,16.216215133666992,24.39024353027344,15.384615898132324,12.5,28.571430206298828,12.820513725280762,0.0,0,10419.526733398438,3584.3831176757812,597.61083984375,50118209536,26406285312,4945444864,0
200,1771933263084,400,400,1346,400,640,1715,400,400,3800,400,935,400,1431,400,1882,400,9.523809432983398,22.72727394104004,100.0,0.0,0.0,5.0,4.761904716491699,0.0,0.0,10.0,5.0,14.285715103149414,21.052631378173828,71.42857360839844,4.761904716491699,0.0,0,10423.249877929688,3586.8318481445317,597.6346435546875,50118209536,26406285312,4946767872,0
200,1771933263284,400,400,1346,400,640,1715,400,400,3800,400,935,400,1431,400,1882,400,0.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.761904716491699,15.000000953674316,0.0,0.0,0,10425.61181640625,3588.1209106445317,597.640625,50118209536,26406285312,4952162304,0
200,1771933263484,400,400,1346,400,640,1715,400,400,3800,400,935,400,1431,400,1882,400,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0,10427.64599609375,3589.1421508789062,597.6472778320312,50118209536,26406285312,4951363584,0
200,1771933263684,400,400,1346,400,640,1715,400,400,3800,400,935,400,1431,400,1882,400,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.555555820465088,0.0,7.692307949066162,0.0,0,10429.906616210938,3590.553466796875,597.6536865234375,50118209536,26406285312,4951363584,0
200,1771933263884,400,400,1346,400,640,1715,400,400,3800,400,935,400,1431,400,1882,400,0.0,0.0,0.0,0.0,11.111111640930176,30.000001907348636,5.263157844543457,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10432.175415039064,3591.80517578125,597.6576538085938,50118209536,26406285312,4685283328,0
