Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771870534222,1340,400,1167,1161,1127,1122,400,400,1707,1491,400,1605,998,1164,1143,1152,17.142858505249023,11.428571701049805,11.111111640930176,8.333333969116211,5.714285850524902,13.51351261138916,10.810811042785645,8.571429252624512,11.111111640930176,5.714285850524902,8.571429252624512,8.333333969116211,8.333333969116211,8.333333969116211,11.111111640930176,8.333333969116211,0,184795.8442993164,55168.65643310547,1454.7302856445313,33048657920,8589930496,7177654272,0
200,1771870534222,1340,400,1167,1161,1127,1122,400,400,1707,1491,400,1605,998,1164,1143,1152,17.142858505249023,11.428571701049805,11.111111640930176,8.333333969116211,5.714285850524902,13.51351261138916,10.810811042785645,8.571429252624512,11.111111640930176,5.714285850524902,8.571429252624512,8.333333969116211,8.333333969116211,8.333333969116211,11.111111640930176,8.333333969116211,0,184795.8442993164,55168.65643310547,1454.7302856445313,33048657920,8589930496,7177654272,0
200,1771870534422,1340,400,1167,1161,1127,1122,400,400,1707,1491,400,1605,998,1164,1143,1152,0,19.047618865966797,84.21052551269531,0,0,0,0,0,14.285715103149414,0,0,0,0,0,0,5,0,184797.2322998047,55168.8203125,1454.7302856445313,33048657920,8589930496,7208763392,0
200,1771870534622,1340,400,1167,1161,1127,1122,400,400,1707,1491,400,1605,998,1164,1143,1152,0,0,95.23809814453125,4.761904716491699,0,0,0,0,0,0,0,0,10,4.761904716491699,0,5,0,184798.62646484375,55168.98620605469,1454.7302856445313,33048657920,8589930496,7235371008,0
199,1771870534822,1340,400,1167,1161,1127,1122,400,400,1707,1491,400,1605,998,1164,1143,1152,5,30.000001907348633,70,0,19.047618865966797,0,0,0,0,0,4.761904716491699,0,15.789472579956055,15.000000953674316,0,15.000000953674316,0,184800.203125,55169.319580078125,1454.7302856445313,33048657920,8589930496,7274078208,0
199,1771870535022,1340,400,1167,1161,1127,1122,400,400,1707,1491,400,1605,998,1164,1143,1152,15.000000953674316,26.3157901763916,5,21.052631378173828,5,31.57894515991211,5,10,10,10,10.526315689086914,5.263157844543457,10,5.263157844543457,25,57.142860412597656,0,184801.84436035156,55169.632751464844,1454.7811889648438,33048657920,8589930496,7358951424,0
200,1771870535223,1340,400,1167,1161,1127,1122,400,400,1707,1491,400,1605,998,1164,1143,1152,11.111111640930176,14.285715103149414,90,21.052631378173828,10.526315689086914,15.789472579956055,10,10.526315689086914,15.000000953674316,10,10,13.636363983154297,14.285715103149414,36.3636360168457,15.789472579956055,42.105262756347656,0,184803.6317138672,55170.068908691406,1454.8363647460938,33048657920,8589930496,7410626560,0
199,1771870535423,1340,400,1167,1161,1127,1122,400,400,1707,1491,400,1605,998,1164,1143,1152,33.333335876464844,10.526315689086914,16.666667938232422,9.523809432983398,15.000000953674316,63.15789031982422,15.000000953674316,5.263157844543457,45,15.000000953674316,19.047618865966797,5.263157844543457,15.789472579956055,33.333335876464844,14.285715103149414,9.523809432983398,0,184805.49835205078,55170.556091308594,1454.8919067382813,33048657920,8589930496,7420547072,0
199,1771870535623,1340,400,1167,1161,1127,1122,400,400,1707,1491,400,1605,998,1164,1143,1152,35,10.526315689086914,42.105262756347656,42.105262756347656,50,42.105262756347656,42.85714340209961,15.000000953674316,30.000001907348633,21.052631378173828,10.526315689086914,15.789472579956055,25,25,21.052631378173828,16.666667938232422,0,184807.40435791016,55171.044006347656,1454.9807739257813,33048657920,8589930496,7451455488,0
199,1771870535823,1340,400,1167,1161,1127,1122,400,400,1707,1491,400,1605,998,1164,1143,1152,50,20,10,5.263157844543457,15.789472579956055,30.000001907348633,5.263157844543457,36.842105865478516,15.000000953674316,14.285715103149414,5.263157844543457,15.000000953674316,5.263157844543457,5.263157844543457,28.571430206298828,15.000000953674316,0,184809.16369628906,55171.42517089844,1455.0744018554688,33048657920,8589930496,7475228672,0
