Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771982951891,1801,400,1191,1100,1100,1100,1327,2347,1702,400,1700,1498,1000,1000,999,1234,17.142858505249023,6.25,24.24242401123047,20,17.647058486938477,12.121212005615234,9.090909004211426,17.647058486938477,14.705883026123047,8.823529243469238,14.705883026123047,20.58823585510254,17.647058486938477,11.764705657958984,15.15151596069336,15.15151596069336,0,37619.46661376953,93232.23999023438,5109.075866699219,33048657920,8589930496,6115672064,0
199,1771982951891,1801,400,1191,1100,1100,1100,1327,2347,1702,400,1700,1498,1000,1000,999,1234,17.142858505249023,6.25,24.24242401123047,20,17.647058486938477,12.121212005615234,9.090909004211426,17.647058486938477,14.705883026123047,8.823529243469238,14.705883026123047,20.58823585510254,17.647058486938477,11.764705657958984,15.15151596069336,15.15151596069336,0,37619.47839355469,93232.24212646484,5109.0771484375,33048657920,8589930496,6115639296,0
199,1771982952091,1801,400,1191,1100,1100,1100,1327,2347,1702,400,1700,1498,1000,1000,999,1234,5,9.523809432983398,15.789472579956055,19.047618865966797,27.272727966308594,28.571430206298828,14.285715103149414,5,5.263157844543457,5,5,5,5,10.526315689086914,9.523809432983398,5.263157844543457,0,37621.04425048828,93232.49920654297,5109.131652832031,33048657920,8589930496,6133563392,0
199,1771982952291,1801,400,1191,1100,1100,1100,1327,2347,1702,400,1700,1498,1000,1000,999,1234,10,0,9.523809432983398,10,21.052631378173828,15.000000953674316,10,19.047618865966797,5,0,4.761904716491699,0,15.000000953674316,15.000000953674316,0,0,0,37622.65393066406,93232.74713134766,5109.191711425781,33048657920,8589930496,6077251584,0
199,1771982952491,1801,400,1191,1100,1100,1100,1327,2347,1702,400,1700,1498,1000,1000,999,1234,25,5.263157844543457,10.526315689086914,30.000001907348633,26.3157901763916,15.789472579956055,10,5.263157844543457,10,19.047618865966797,5.263157844543457,5,38.88888931274414,21.052631378173828,20,15.000000953674316,0,37624.52117919922,93233.2660522461,5109.229248046875,33048657920,8589930496,6110801920,0
199,1771982952691,1801,400,1191,1100,1100,1100,1327,2347,1702,400,1700,1498,1000,1000,999,1234,0,42.85714340209961,5,15.789472579956055,9.523809432983398,10,5.263157844543457,10,0,10.526315689086914,5,5,14.285715103149414,10,5.263157844543457,5.263157844543457,0,37626.647705078125,93234.12591552734,5109.257995605469,33048657920,8589930496,6130155520,0
199,1771982952892,1801,400,1191,1100,1100,1100,1327,2347,1702,400,1700,1498,1000,1000,999,1234,5,0,5.263157844543457,0,10.526315689086914,0,9.523809432983398,10,4.761904716491699,4.761904716491699,0,0,4.761904716491699,0,4.761904716491699,0,0,37627.95910644531,93234.20794677734,5109.280090332031,33048657920,8589930496,6142992384,0
200,1771982953092,1801,400,1191,1100,1100,1100,1327,2347,1702,400,1700,1498,1000,1000,999,1234,5,0,5,9.523809432983398,10,5,0,5,0,5,5,0,5.263157844543457,5,5,5,0,37629.28857421875,93234.30743408203,5109.301086425781,33048657920,8589930496,6158987264,0
199,1771982953292,1801,400,1191,1100,1100,1100,1327,2347,1702,400,1700,1498,1000,1000,999,1234,5.263157844543457,4.761904716491699,0,10,10,31.57894515991211,14.285715103149414,5,4.761904716491699,5.263157844543457,4.761904716491699,4.761904716491699,0,5,0,0,0,37630.71569824219,93234.47839355469,5109.335205078125,33048657920,8589930496,6119653376,0
199,1771982953492,1801,400,1191,1100,1100,1100,1327,2347,1702,400,1700,1498,1000,1000,999,1234,5,0,5,10.526315689086914,15.789472579956055,31.81818199157715,10,5.263157844543457,0,10,0,0,0,0,0,0,0,37632.14074707031,93234.64434814453,5109.3770751953125,33048657920,8589930496,6132465664,0
