Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771982387191,1800,1499,1275,1386,1271,1347,400,1100,1654,1800,1504,400,1399,1300,1305,1291,21.62162208557129,11.764705657958984,8.823529243469238,8.333333969116211,25.71428680419922,16.666667938232422,5.714285850524902,5.882352828979492,8.333333969116211,5.882352828979492,8.333333969116211,13.88888931274414,8.571429252624512,16.666667938232422,5.714285850524902,8.333333969116211,0,33063.54327392578,92298.1275024414,5011.867126464844,33048657920,8589930496,6067900416,0
200,1771982387191,1800,1499,1275,1386,1271,1347,400,1100,1654,1800,1504,400,1399,1300,1305,1291,21.62162208557129,11.764705657958984,8.823529243469238,8.333333969116211,25.71428680419922,16.666667938232422,5.714285850524902,5.882352828979492,8.333333969116211,5.882352828979492,8.333333969116211,13.88888931274414,8.571429252624512,16.666667938232422,5.714285850524902,8.333333969116211,0,33063.54327392578,92298.1275024414,5011.867126464844,33048657920,8589930496,6067900416,0
199,1771982387391,1800,1499,1275,1386,1271,1347,400,1100,1654,1800,1504,400,1399,1300,1305,1291,0,10,9.523809432983398,0,14.285715103149414,25,10,5,0,0,5,9.523809432983398,14.285715103149414,0,9.523809432983398,0,0,33064.94384765625,92298.27770996094,5011.90283203125,33048657920,8589930496,6077296640,0
199,1771982387591,1800,1499,1275,1386,1271,1347,400,1100,1654,1800,1504,400,1399,1300,1305,1291,4.761904716491699,10,9.523809432983398,0,5.263157844543457,31.57894515991211,14.285715103149414,0,5,4.761904716491699,0,0,5,9.523809432983398,0,4.761904716491699,0,33066.30310058594,92298.40966796875,5011.937072753906,33048657920,8589930496,6095495168,0
199,1771982387791,1800,1499,1275,1386,1271,1347,400,1100,1654,1800,1504,400,1399,1300,1305,1291,0,5,5.555555820465088,5.263157844543457,40,0,10,19.047618865966797,5,5,5,5,0,5,0,5,0,33067.69647216797,92298.56146240234,5011.968017578125,33048657920,8589930496,6104899584,0
199,1771982387991,1800,1499,1275,1386,1271,1347,400,1100,1654,1800,1504,400,1399,1300,1305,1291,5,5,14.285715103149414,14.285715103149414,45,5,26.3157901763916,15.789472579956055,10,0,5,0,5,5.263157844543457,9.523809432983398,9.523809432983398,0,33069.20526123047,92298.75689697266,5012.024108886719,33048657920,8589930496,6130814976,0
199,1771982388191,1800,1499,1275,1386,1271,1347,400,1100,1654,1800,1504,400,1399,1300,1305,1291,0,5,19.047618865966797,5,25,10.526315689086914,0,10.526315689086914,0,0,10,0,5,0,5,0,0,33070.59704589844,92298.8980102539,5012.0751953125,33048657920,8589930496,6068797440,0
199,1771982388391,1800,1499,1275,1386,1271,1347,400,1100,1654,1800,1504,400,1399,1300,1305,1291,10,0,0,5,20,23.809524536132813,25,15.789472579956055,0,5,10,0,10,5,5.263157844543457,0,0,33072.01159667969,92299.06164550781,5012.107727050781,33048657920,8589930496,6080225280,0
199,1771982388591,1800,1499,1275,1386,1271,1347,400,1100,1654,1800,1504,400,1399,1300,1305,1291,5,9.523809432983398,5,5,25,10.526315689086914,19.047618865966797,10,4.761904716491699,0,0,5,10,5,9.090909004211426,5,0,33073.41864013672,92299.21484375,5012.137390136719,33048657920,8589930496,6095372288,0
200,1771982388792,1800,1499,1275,1386,1271,1347,400,1100,1654,1800,1504,400,1399,1300,1305,1291,5,5.263157844543457,0,0,5,4.761904716491699,40,10,5.263157844543457,0,5.263157844543457,5,10,4.761904716491699,0,4.761904716491699,0,33074.831604003906,92299.39532470703,5012.1676025390625,33048657920,8589930496,6104018944,0
