Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771983462389,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,19.44444465637207,8.571429252624512,11.428571701049805,5.714285850524902,5.714285850524902,5.714285850524902,8.823529243469238,11.428571701049805,13.88888931274414,8.333333969116211,8.333333969116211,8.108107566833496,11.111111640930176,5.714285850524902,8.333333969116211,8.571429252624512,0,41659.59442138672,94023.44409179688,5193.3414306640625,33048657920,8589930496,5946454016,0
200,1771983462389,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,19.44444465637207,8.571429252624512,11.428571701049805,5.714285850524902,5.714285850524902,5.714285850524902,8.823529243469238,11.428571701049805,13.88888931274414,8.333333969116211,8.333333969116211,8.108107566833496,11.111111640930176,5.714285850524902,8.333333969116211,8.571429252624512,0,41659.59442138672,94023.44409179688,5193.3414306640625,33048657920,8589930496,5946454016,0
199,1771983462589,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,10,5.263157844543457,14.285715103149414,4.761904716491699,4.761904716491699,5,4.761904716491699,5,4.761904716491699,0,0,4.761904716491699,5,4.761904716491699,0,0,0,41660.96435546875,94023.58618164063,5193.366760253906,33048657920,8589930496,5959032832,0
200,1771983462789,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,5,0,5.263157844543457,0,5,4.761904716491699,5,5,0,5,5,0,9.523809432983398,5,0,9.523809432983398,0,41662.317321777344,94023.72247314453,5193.3939208984375,33048657920,8589930496,5967912960,0
199,1771983462989,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,9.523809432983398,14.285715103149414,5.263157844543457,0,5,5,11.111111640930176,5.555555820465088,5,10.526315689086914,5,5,0,5.263157844543457,5,0,0,41663.78515625,94023.93591308594,5193.434387207031,33048657920,8589930496,5979582464,0
200,1771983463189,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,5.263157844543457,5,5,5,0,5,14.285715103149414,10,5,19.047618865966797,5.263157844543457,5,0,10,10,5.263157844543457,0,41665.24822998047,94024.1410522461,5193.465026855469,33048657920,8589930496,5924704256,0
200,1771983463390,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,0,5,9.523809432983398,5,5,5.263157844543457,5,14.285715103149414,5,5,5,5,5,0,5.263157844543457,4.761904716491699,0,41666.627502441406,94024.28509521484,5193.494934082031,33048657920,8589930496,5938200576,0
200,1771983463590,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,0,0,10.526315689086914,5,0,0,5.263157844543457,0,5,0,5,10,10,5.263157844543457,5,5,0,41668.001892089844,94024.43133544922,5193.5185546875,33048657920,8589930496,5948637184,0
200,1771983463790,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,0,0,0,5,5,9.090909004211426,9.523809432983398,5.263157844543457,9.523809432983398,5,5,10,10,5,0,5,0,41669.34313964844,94024.5523071289,5193.5413818359375,33048657920,8589930496,5961089024,0
199,1771983463990,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,4.761904716491699,5,9.523809432983398,5.263157844543457,5,0,5.555555820465088,9.523809432983398,0,0,0,5,0,5,5,0,0,41670.68505859375,94024.67041015625,5193.5672607421875,33048657920,8589930496,5968023552,0
200,1771983464190,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,0,5,0,10,5.263157844543457,0,10,0,5,0,4.761904716491699,0,9.523809432983398,4.761904716491699,4.761904716491699,4.761904716491699,0,41672.051025390625,94024.80358886719,5193.594299316406,33048657920,8589930496,5917478912,0
199,1771983464390,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,0,5,9.523809432983398,10,5,4.761904716491699,5,5.263157844543457,0,9.523809432983398,5.263157844543457,10,5.263157844543457,0,5,0,0,41673.4013671875,94024.92858886719,5193.616271972656,33048657920,8589930496,5931089920,0
199,1771983464590,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,5,4.761904716491699,0,5,0,0,5,10,5,0,0,5,14.285715103149414,5,0,0,0,41674.755859375,94025.04675292969,5193.648620605469,33048657920,8589930496,5939458048,0
199,1771983464790,1443,1800,1100,1100,1098,1100,1100,1099,1584,1800,1630,1328,1168,1218,1167,1140,0,0,15.000000953674316,10,5,5,10,5.263157844543457,5.263157844543457,9.523809432983398,5,5,0,15.000000953674316,10,5,0,41676.19464111328,94025.23565673828,5193.680603027344,33048657920,8589930496,5953064960,0
