Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1771983311699,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,17.647058486938477,9.375,3.0303030014038086,6.060606002807617,11.428571701049805,9.090909004211426,27.272727966308594,9.090909004211426,11.428571701049805,11.428571701049805,11.764705657958984,6.060606002807617,11.428571701049805,12.121212005615234,8.571429252624512,6.25,0,40452.70446777344,93774.70141601563,5170.301940917969,33048657920,8589930496,6106742784,0
200,1771983311699,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,17.647058486938477,9.375,3.0303030014038086,6.060606002807617,11.428571701049805,9.090909004211426,27.272727966308594,9.090909004211426,11.428571701049805,11.428571701049805,11.764705657958984,6.060606002807617,11.428571701049805,12.121212005615234,8.571429252624512,6.25,0,40452.71423339844,93774.70324707031,5170.301940917969,33048657920,8589930496,6106742784,0
200,1771983311899,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,14.285715103149414,19.047618865966797,0,4.761904716491699,0,4.761904716491699,5,5.263157844543457,5,0,10,5,0,10.526315689086914,4.761904716491699,10,0,40454.16229248047,93774.90759277344,5170.314697265625,33048657920,8589930496,6127026176,0
199,1771983312099,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,21.052631378173828,15.789472579956055,10,0,5,0,0,10,5,5.263157844543457,5,10,5,18.18181800842285,5.263157844543457,10,0,40455.727600097656,93775.16235351563,5170.341491699219,33048657920,8589930496,6145499136,0
199,1771983312299,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,25,4.761904716491699,14.285715103149414,40,0,5.263157844543457,0,0,5,5,15.000000953674316,5,10,10.526315689086914,15.000000953674316,14.285715103149414,0,40457.66229248047,93775.69970703125,5170.397033691406,33048657920,8589930496,6092132352,0
200,1771983312499,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,5,0,5.263157844543457,25,15.000000953674316,9.523809432983398,0,0,21.052631378173828,0,15.000000953674316,35,0,9.523809432983398,5,10.526315689086914,0,40459.831298828125,93776.52020263672,5170.4376220703125,33048657920,8589930496,6100271104,0
199,1771983312699,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,0,5,5,10,5.555555820465088,0,4.761904716491699,5.263157844543457,15.789472579956055,0,4.761904716491699,0,4.761904716491699,0,5,15.000000953674316,0,40461.368713378906,93776.71282958984,5170.4697265625,33048657920,8589930496,6109405184,0
199,1771983312900,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,5,5,5.263157844543457,9.523809432983398,18.18181800842285,5,10.526315689086914,15.000000953674316,20,4.761904716491699,0,0,0,0,15.000000953674316,9.523809432983398,0,40462.82507324219,93776.90240478516,5170.5059814453125,33048657920,8589930496,6119817216,0
199,1771983313100,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,5,5,5,0,5.263157844543457,9.523809432983398,21.052631378173828,5.555555820465088,28.571430206298828,0,0,14.285715103149414,5,4.761904716491699,5,0,0,40464.29455566406,93777.10321044922,5170.5482177734375,33048657920,8589930496,6126948352,0
200,1771983313300,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,0,5,14.285715103149414,0,10,0,14.285715103149414,21.052631378173828,20,5,0,4.761904716491699,0,5.263157844543457,0,9.090909004211426,0,40465.73425292969,93777.28448486328,5170.5802001953125,33048657920,8589930496,6079606784,0
200,1771983313500,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,5.263157844543457,0,5,5,5,9.523809432983398,0,28.571430206298828,15.789472579956055,5,5,10,10,5.263157844543457,5,0,0,40467.149169921875,93777.45727539063,5170.6143798828125,33048657920,8589930496,6092660736,0
200,1771983313700,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,47.619049072265625,40,45,20,40,10,14.285715103149414,36.842105865478516,35,5.263157844543457,40,20,40,23.809524536132813,10,14.285715103149414,0,40469.872497558594,93778.79931640625,5170.640319824219,33048657920,8589930496,6096990208,0
199,1771983313900,1474,1535,1399,1399,1400,1400,1116,1102,1801,1494,1615,1702,1260,1207,1256,1277,0,0,5.263157844543457,5.263157844543457,5,0,0,0,0,0,9.523809432983398,25,0,5.263157844543457,0,0,0,40471.40704345703,93778.99713134766,5170.672424316406,33048657920,8589930496,6109818880,0
